"obs_id","vtime","Y","delta","Y1","Y2"
"163",64,0,1.46824667794646,1,0.82088181400183,2.01322698215719
"344",64,0.61210217140615,1.46824667794646,1,0.575012311306716,1.47570228730049
"450",64,0.528163223527372,1.46824667794646,1,1.34106872927504,1.08342770458108
"552",64,1.3271064334549,1.46824667794646,1,1.50046336746622,1.07560840700083
"164",65,0,0.51814498517483,1,2.22153014817886,2.06213390982996
"243",65,0.199355633929372,0.51814498517483,1,2.69421562794369,1.92136747204354
"553",65,0.0579733154736459,0.51814498517483,1,2.71665423580969,2.06643637001977
"642",65,0.0196082619950175,0.51814498517483,1,2.51760433379519,2.07569084491082
"165",66,0,1.26030671785122,1,0.972709665167363,1.21651768594286
"244",66,0.361952543724328,1.26030671785122,1,0.384883013183412,0.983383952876549
"345",66,0.822118482552469,1.26030671785122,1,1.06158847703718,2.25022493257329
"451",66,0.00540322065353394,1.26030671785122,1,0.645933101754893,1.54571225128513
"554",66,1.10140658263117,1.26030671785122,1,0.934879006181162,1.69982906222597
"824",66,1.06672472087666,1.26030671785122,1,1.13709787860337,1.42230821680351
"166",67,0,1.31093864056275,1,0.455528712729747,1.30319123442774
"245",67,1.11809289548546,1.31093864056275,1,0.446722217721384,2.04030274214551
"346",67,0.803372649010271,1.31093864056275,1,0.994629848583628,0.544817510481521
"452",67,0.0894898641854525,1.31093864056275,1,0.725011418387102,0.998569220526418
"555",67,0.39819220546633,1.31093864056275,1,0.873318299959858,0.912235145616321
"733",67,0.846382301766425,1.31093864056275,1,1.12204982897661,1.54613996588161
"825",67,0.767811462283134,1.31093864056275,1,0.873148648167801,0.599311947159609
"167",68,0,1.2126472077175,1,0.610892381556976,-0.344896153142471
"246",68,1.03310781856999,1.2126472077175,1,0.38067739400459,0.234809157532374
"453",68,1.20200362987816,1.2126472077175,1,0.281554009450301,1.16386576033054
"556",68,1.04708199761808,1.2126472077175,1,0.946385861964969,0.145163505328085
"643",68,0.435716778505594,1.2126472077175,1,0.33598167342214,0.0934646769313565
"734",68,0.480649264529347,1.2126472077175,1,0.517217577185394,0.0320569167650981
"168",69,0,1.29702644698825,1,1.23276148342217,-0.167782702015694
"454",69,0.329951094929129,1.29702644698825,1,1.4925296551987,0.254561248140839
"557",69,0.207888710312545,1.29702644698825,1,1.39088084777094,0.0726080057880505
"735",69,1.10310806240886,1.29702644698825,1,1.78987057164432,-0.324988073615882
"169",70,0,2.1934232496856,1,1.42509563891399,1.20569473882558
"247",70,0.756631633266807,2.1934232496856,1,0.524498921474157,0.77965093198007
"347",70,0.831691580824554,2.1934232496856,1,1.73017424453752,0.759582174098521
"455",70,1.50485468329862,2.1934232496856,1,0.978732274253463,0.290476184184242
"558",70,1.95634379610419,2.1934232496856,1,1.06282762547404,0.454459179983374
"644",70,1.28925579460338,2.1934232496856,1,1.14338081309422,0.93417102783119
"736",70,0.627803931478411,2.1934232496856,1,1.12302164371267,0.486071092626448
"170",71,0,1.10809428817006,1,1.92047068563999,0.775177132827068
"348",71,0.41957479249686,1.10809428817006,1,2.28731940058279,1.11819987479967
"456",71,0.348957617767155,1.10809428817006,1,1.61632958390603,0.954790970976157
"645",71,0.134515204932541,1.10809428817006,1,2.30587015094758,0.872806035920298
"171",72,0,0.735117420804827,1,1.64018641233491,1.78044783440335
"248",72,0.0443170317448676,0.735117420804827,1,2.44085742116147,1.74361426390993
"457",72,0.448112145997584,0.735117420804827,1,1.68964303325937,2.09431314756719
"646",72,0.572860688902438,0.735117420804827,1,1.75130741518434,1.96466845666464
"172",73,0,5.21894722539,0,0.459979158042658,-0.370282207041149
"249",73,0.935626347083598,5.21894722539,0,0.197596100773976,-0.555849995143458
"349",73,0.442681408952922,5.21894722539,0,0.986717848367102,-0.473270600529188
"458",73,1.78645546222106,5.21894722539,0,0.588024152963308,-1.07751643523189
"559",73,1.06121155107394,5.21894722539,0,0.500822585737596,-1.01563909222035
"647",73,1.8983134329319,5.21894722539,0,1.36385272724429,-0.418964268946255
"737",73,0.233706284780055,5.21894722539,0,0.819414644003088,-0.405121123680681
"826",73,1.16223096800968,5.21894722539,0,0.915085113377412,-0.901152904511898
"173",74,0,0.827400439936016,1,1.75565550693354,1.01180716324649
"250",74,0.419395332690328,0.827400439936016,1,0.758456937908703,1.3867204211845
"560",74,0.573129146359861,0.827400439936016,1,1.47764049894059,1.22144401678262
"648",74,0.583004823420197,0.827400439936016,1,1.71301758895391,2.15060820793169
"174",75,0,1.44683920155426,1,1.22462486077484,0.345636275611717
"561",75,0.241978666279465,1.44683920155426,1,1.68407466007603,0.075132021754668
"649",75,0.596697859466076,1.44683920155426,1,1.91852711333583,-0.547783187768728
"175",76,0,3.57177731874399,0,2.57767509478764,1.22126560950918
"251",76,0.576518015004694,3.57177731874399,0,1.97487722087933,0.615704723851526
"350",76,1.14450518786907,3.57177731874399,0,1.97511081692757,1.20003941230143
"459",76,1.94908339995891,3.57177731874399,0,0.588298009929281,0.417524143254115
"176",77,0,1.87772599582095,0,0.230515813731811,0.442500323630209
"252",77,0.738028552848846,1.87772599582095,0,-0.00812856429511916,0.307326885911694
"351",77,1.0197382462211,1.87772599582095,0,0.32924812198439,0.195587036360879
"460",77,0.507567529566586,1.87772599582095,0,0.0484337577679806,0.324574817416846
"562",77,1.83360277209431,1.87772599582095,0,0.573843429650843,0.236525127509745
"650",77,1.17653640918434,1.87772599582095,0,0.317292542358077,0.480116501483523
"738",77,0.877379148732871,1.87772599582095,0,0.567273136809341,0.823896489787454
"827",77,1.79462423780933,1.87772599582095,0,0.426460830923321,0.150586056453568
"177",78,0,2.57743577359822,1,0.382396608819383,1.09980959888467
"253",78,0.177923521026969,2.57743577359822,1,0.517824186420564,1.12325556100059
"352",78,0.955888647120446,2.57743577359822,1,1.2855329827803,0.234590340691
"461",78,0.884619719814509,2.57743577359822,1,0.851779380349455,0.418495811264229
"563",78,0.940694615710527,2.57743577359822,1,0.759234351508661,0.390077321773154
"651",78,0.0597445806488395,2.57743577359822,1,0.425177757072557,0.764036379577097
"739",78,1.95371335279197,2.57743577359822,1,0.651667505524415,0.215316169881899
"828",78,1.58177880197763,2.57743577359822,1,1.0479962367589,0.144054693536569
"178",79,0,0.634087057404406,1,1.17436621084442,2.27306896220138
"564",79,0.0642370348796248,0.634087057404406,1,1.59523338724295,1.58946838048154
"179",80,0,4.50525189328473,0,0.899044980682831,0.609205052661168
"254",80,1.44934555329382,4.50525189328473,0,0.0864299123918132,0.077667426462785
"353",80,0.345433789305389,4.50525189328473,0,0.293151919572594,0.340002814240691
"462",80,1.57582206232473,4.50525189328473,0,-0.272465022103089,-0.48273303953774
"565",80,1.34273912012577,4.50525189328473,0,-0.961702566758334,-0.0544084427767513
"652",80,1.00028711836785,4.50525189328473,0,-0.237875867466781,0.0459966276682612
"740",80,0.106623848434538,4.50525189328473,0,0.264439881388744,0.0433625223492744
"180",81,0,1.02651911975902,1,0.75943940464509,1.20118227458416
"354",81,0.122039210982621,1.02651911975902,1,0.427295973207308,0.881299163545292
"181",82,0,0.966576945957192,1,1.13368496437875,1.59737376322142
"355",82,0.462231599725783,0.966576945957192,1,1.3487845480964,0.614386591626254
"463",82,0.0709834657609463,0.966576945957192,1,1.74482377874291,1.24736765449396
"741",82,0.00748599786311388,0.966576945957192,1,1.60291787925581,0.908051073699945
"182",83,0,3.39753995079082,0,0.062923694712096,-0.964370735201117
"255",83,0.164924037177116,3.39753995079082,0,-0.0447619847402645,-1.04000645120241
"356",83,1.62226223619655,3.39753995079082,0,-0.437197662573807,-1.77731392689883
"464",83,1.2582066799514,3.39753995079082,0,-0.320287693627758,-1.30116190928523
"566",83,1.97303485870361,3.39753995079082,0,-0.995860399897316,-1.75225957034106
"653",83,1.69734608568251,3.39753995079082,0,-0.559528807064431,-1.77071473184371
"742",83,1.88654392538592,3.39753995079082,0,-0.583727098385547,-1.41555035165486
"829",83,1.8679969497025,3.39753995079082,0,-0.399365253656581,-2.07449581625552
"183",84,0,0.309005287766224,1,0.960208691471713,2.79927961896652
"743",84,0.0535916239023209,0.309005287766224,1,1.38426837135395,3.06320034863564
"184",85,0,4.07105498282795,1,-0.305902276960635,-0.760574257736303
"256",85,1.47906730789691,4.07105498282795,1,0.0124449382114412,-0.186058392037246
"357",85,1.50799531349912,4.07105498282795,1,0.464163021773433,-0.935350812158715
"465",85,0.919269947800785,4.07105498282795,1,0.0836037338749355,-0.344837279381904
"567",85,0.646593068726361,4.07105498282795,1,0.157300991798846,-0.263822028008593
"654",85,1.74859044514596,4.07105498282795,1,0.771858310604036,-0.557544769572742
"744",85,1.07135771540925,4.07105498282795,1,0.0648344715142021,-0.635645449761765
"830",85,0.108154451008886,4.07105498282795,1,-0.272306826917989,-0.496784495205839
"185",86,0,1.10844150853809,0,0.860496246714153,0.886721884140179
"466",86,0.936224083881825,1.10844150853809,0,0.838273413434699,0.508888965237525
"568",86,0.888024200685322,1.10844150853809,0,1.07202473817538,1.29311135775642
"655",86,0.769276603125036,1.10844150853809,0,1.23539557013545,0.38009706924891
"186",87,0,2.25883115741599,1,1.06463427427385,0.452018580156438
"257",87,1.37876792252064,2.25883115741599,1,1.55046875775272,0.271851186925732
"358",87,1.84856183174998,2.25883115741599,1,1.38990501627221,0.889200224310335
"467",87,1.78323081741109,2.25883115741599,1,1.21985830909288,0.771028327967838
"569",87,0.480829138308764,2.25883115741599,1,1.18322493568307,0.098152905643016
"656",87,0.628865813370794,2.25883115741599,1,1.06247141267957,0.0642447489398942
"745",87,1.5351093201898,2.25883115741599,1,1.30592769980639,0.239797253856641
"187",88,0,0.47941297875545,1,-0.108141090241094,0.814955850059698
"570",88,0.37028245581314,0.47941297875545,1,-0.121154724973992,0.402298855004686
"657",88,0.405274188611656,0.47941297875545,1,-0.0356356797494984,0.527487324172266
"188",89,0,0.744571462028031,1,0.598449385574462,0.452103571631026
"571",89,0.688709073234349,0.744571462028031,1,0.880194984215304,0.0442582483282526
"658",89,0.60851222788915,0.744571462028031,1,0.817469001264106,-0.0185943699005331
"189",90,0,2.53209398637782,1,0.800123544063708,-0.942704922989736
"258",90,0.308537417557091,2.53209398637782,1,0.579078745842663,-1.14783441141986
"359",90,1.16630144184455,2.53209398637782,1,0.632526175746957,-0.639109090315052
"468",90,1.40880928607658,2.53209398637782,1,0.619328227172669,-0.0161523366294236
"572",90,0.164125453215092,2.53209398637782,1,0.451729754672946,-1.07032230630094
"190",91,0,2.45615304638196,1,-1.00959514617443,0.733780138513114
"259",91,1.95998134324327,2.45615304638196,1,0.0232836045590312,0.78642607401288
"360",91,1.41167759383097,2.45615304638196,1,-0.0489208353465465,0.456395193152302
"469",91,0.291938938200474,2.45615304638196,1,-0.48682438365127,0.468284923594374
"573",91,0.259930201340467,2.45615304638196,1,-0.802608855604597,0.184871263371741
"659",91,1.33637744607404,2.45615304638196,1,-0.17059905088784,1.06369985771584
"746",91,0.34303683694452,2.45615304638196,1,-1.31217127791257,0.367913407866291
"191",92,0,1.49374512503855,0,-0.071034699710589,0.77154770282396
"260",92,1.08131927670911,1.49374512503855,0,-0.215480476734414,0.435404763448313
"361",92,0.65960701322183,1.49374512503855,0,-0.824209838611469,0.406413645085602
"470",92,1.07345597213134,1.49374512503855,0,-0.811489746655763,0.860421757670375
"574",92,0.442874489352107,1.49374512503855,0,-0.397867651653541,0.955273479545617
"747",92,1.4712466862984,1.49374512503855,0,-0.261109589822545,-0.0698029696883796
"192",93,0,2.12023098428044,1,0.339612650098702,0.464230559373051
"261",93,0.175288020633161,2.12023098428044,1,0.204986020691567,0.722215319099606
"362",93,0.50112966587767,2.12023098428044,1,0.13498538778591,0.406202252782875
"471",93,0.536084867548198,2.12023098428044,1,0.34352280294885,0.471685462059251
"575",93,1.29832793911919,2.12023098428044,1,0.754538964253375,-0.258461731764786
"660",93,0.97793963458389,2.12023098428044,1,0.37615219793126,0.212998383417149
"193",94,0,1.79864965390458,1,1.91617249027951,0.539842290543321
"472",94,0.128251663874835,1.79864965390458,1,1.65869151183289,0.380535571951208
"576",94,0.227966157719493,1.79864965390458,1,1.18884736667982,0.876376762121773
"661",94,0.756740862037987,1.79864965390458,1,1.56511694819008,0.326330863537927
"748",94,1.306279593613,1.79864965390458,1,1.31260557937927,0.160550440152196
"194",95,0,1.72284102082832,1,-0.00797829690049251,-0.903014405007559
"262",95,1.69977689860389,1.72284102082832,1,0.411876606930434,-0.937115449727321
"363",95,0.443668022286147,1.72284102082832,1,0.384333422202589,-0.223632860203239
"473",95,0.032131970860064,1.72284102082832,1,-0.481050142734539,-0.471031490116474
"577",95,1.62853726232424,1.72284102082832,1,0.320800419733331,-0.341224719839734
"662",95,0.0632690181955695,1.72284102082832,1,-0.155246698959973,-0.651538207917332
"749",95,0.920830318704247,1.72284102082832,1,0.099336703959873,-0.121569996593767
"195",96,0,2.5485625509986,1,1.38122220780433,0.150468769528838
"263",96,1.64270974788815,2.5485625509986,1,1.11635163729604,-0.0266919813131596
"364",96,1.19018329773098,2.5485625509986,1,2.03676980493409,0.545341153301791
"474",96,0.416187457274646,2.5485625509986,1,1.3470167816479,0.249764673515722
"578",96,0.876587857492268,2.5485625509986,1,1.51134054698064,-0.418330961459134
"663",96,0.399008526932448,2.5485625509986,1,1.50181447631782,-0.363575537374612
"750",96,1.91689946129918,2.5485625509986,1,1.07014492203838,0.0678756653914304
"196",97,0,1.18241804987658,1,0.287029430976177,0.8666182347647
"264",97,0.446810842491686,1.18241804987658,1,0.343183179463346,0.0524738411789812
"475",97,0.0695397276431322,1.18241804987658,1,0.514198599834676,0.432607888591581
"664",97,1.18181390734389,1.18241804987658,1,0.116479767101778,-0.686369701312307
"751",97,0.350365918129683,1.18241804987658,1,0.289792656643208,-0.0441513554326558
"831",97,0.898469775449485,1.18241804987658,1,0.208353651977926,-0.942110036932059
"197",98,0,1.82938163593565,1,-0.437115638271971,0.705797221534695
"265",98,0.729530584532768,1.82938163593565,1,-0.580686127678595,0.211635774380987
"365",98,0.455913302488625,1.82938163593565,1,-0.224532014535187,0.373271776458481
"476",98,0.688827834092081,1.82938163593565,1,-0.749750219159911,-0.0208472854100231
"579",98,1.56219223933294,1.82938163593565,1,-1.17162119877604,-0.0740857687541733
"665",98,0.832890931982547,1.82938163593565,1,-0.744856067978449,0.321807590296004
"752",98,1.61981378821656,1.82938163593565,1,-0.962554546263594,-0.921068730687777
"832",98,0.317606012802571,1.82938163593565,1,0.0271908290049151,0.0848121677431554
"98",98,0.813849788624793,1.82938163593565,1,-0.890647172356489,0.19749349128727
"198",99,0,0.503124270327552,1,1.57787108753243,1.64417917595218
"580",99,0.087539263535291,0.503124270327552,1,1.44978091185152,1.95982570018683
"199",100,0,1.14599457471631,0,-0.729657454933503,0.115782048321365
"266",100,0.248765338677913,1.14599457471631,0,-0.282278907740744,0.129916823000317
"366",100,0.133002008777112,1.14599457471631,0,-0.497148784692318,0.170710594329574
"477",100,1.13929941458628,1.14599457471631,0,0.171885436773316,-0.033448376857561
"581",100,0.69917957065627,1.14599457471631,0,-0.407655231577573,0.170867299866804
"753",100,0.859275617171079,1.14599457471631,0,-0.863897314169821,0.206191306233881
"1100",101,0,2.41664679029288,1,-0.497083772048374,0.922109820402131
"267",101,1.08512311987579,2.41664679029288,1,-0.0978838035494077,0.555727913603615
"367",101,0.217834477312863,2.41664679029288,1,-0.0936706705812705,0.876784637100925
"478",101,1.16301253810525,2.41664679029288,1,-0.265109077186904,0.532395325038421
"582",101,1.18852715706453,2.41664679029288,1,-0.122120064329565,0.676597738977009
"666",101,1.12398552382365,2.41664679029288,1,-0.647338119716744,0.660130486880597
"1101",102,0,6.4285940032918,0,0.472365293589801,0.74160457358633
"268",102,0.436218066606671,6.4285940032918,0,-0.123517741549935,1.01316746942722
"368",102,0.57265464309603,6.4285940032918,0,0.0987411885319735,0.585929116746012
"479",102,1.69353251578286,6.4285940032918,0,-0.700427441748878,-0.288882266550213
"583",102,1.95490178605542,6.4285940032918,0,-0.134563417727805,-0.741603099154364
"667",102,1.49692517891526,6.4285940032918,0,-0.364034229204386,-0.317231491936703
"754",102,0.836442147847265,6.4285940032918,0,-0.101742455444405,0.855785327082908
"833",102,0.841497453395277,6.4285940032918,0,-0.0267134767563413,0.208283865843488
"99",102,1.30046023707837,6.4285940032918,0,-0.616891314617535,-0.353656475409127
"1102",103,0,4.39168534853449,1,-0.888693061189569,-0.701014285346585
"269",103,0.0462295827455819,4.39168534853449,1,-0.922076554557546,-1.20921427715569
"369",103,1.61520232399926,4.39168534853449,1,-1.23122927712842,-1.14390073307165
"480",103,1.95278119063005,4.39168534853449,1,-1.36659560091946,-0.497424919605759
"584",103,0.466481537092477,4.39168534853449,1,-0.852943246988724,-0.727774804537027
"668",103,0.863876883871853,4.39168534853449,1,-0.69500957349873,-0.416078756318301
"755",103,0.772950140293688,4.39168534853449,1,-0.370199255841906,-0.472712364786406
"834",103,1.17781443567947,4.39168534853449,1,-0.75963213229765,-1.0434371589682
"1103",104,0,1.97942045530467,1,0.684998467207558,1.1622426885722
"270",104,1.93045226018876,1.97942045530467,1,-0.0322266696044059,1.36683385235773
"370",104,1.40652264561504,1.97942045530467,1,-0.187963329138532,1.95008111157913
"481",104,1.07597329793498,1.97942045530467,1,0.191120859053282,0.93309962523283
"585",104,1.89789832988754,1.97942045530467,1,-0.0120596216425458,0.858179271089315
"669",104,1.74891968118027,1.97942045530467,1,0.550905556395102,1.61621504317298
"756",104,0.395858843810856,1.97942045530467,1,0.684689016416817,0.634255708576729
"1104",105,0,1.50463273790665,0,-0.379235178162408,0.682022632839349
"271",105,0.942349907942116,1.50463273790665,0,-0.56638101578764,0.705006210326214
"371",105,0.580265402793884,1.50463273790665,0,-0.181899452425422,1.23781846396783
"482",105,1.0108293145895,1.50463273790665,0,0.563745536800325,0.847233706710363
"586",105,0.436421853490174,1.50463273790665,0,-0.0209183436589337,1.08128381499203
"757",105,0.962336307391524,1.50463273790665,0,-0.0158224447362447,0.657903597645236
"835",105,1.34568123798817,1.50463273790665,0,0.519454693621447,0.601037035387791
"1105",106,0,1.45465229501755,1,0.401457984177305,1.97190389165788
"372",106,0.813813236542046,1.45465229501755,1,0.621179483494338,2.11624413628759
"587",106,0.547640494536608,1.45465229501755,1,0.342189613407643,2.00042772147163
"670",106,0.615875802002847,1.45465229501755,1,0.246252765480247,1.95048223540244
"836",106,0.191155640874058,1.45465229501755,1,1.01848445512838,1.78073588324947
"1106",107,0,1.04575564879924,0,0.837818275890001,1.24205995057541
"373",107,0.858120762277395,1.04575564879924,0,1.05042011112923,0.493883558714595
"483",107,1.04563256725669,1.04575564879924,0,1.32751627125632,0.789831935165979
"588",107,0.456510868854821,1.04575564879924,0,1.35989344729166,0.730764019543637
"1107",108,0,1.60307893585977,1,1.5302159809371,0.669935623191558
"272",108,1.31217932607979,1.60307893585977,1,1.5638663712021,0.906908144772448
"671",108,1.40818749275059,1.60307893585977,1,0.851613716342746,0.660750592567497
"758",108,1.20174728985876,1.60307893585977,1,1.57860068948741,1.10222528752447
"837",108,1.5041775405407,1.60307893585977,1,1.18891651188682,0.535187369268242
"1108",109,0,1.27783944779562,1,1.51040718764573,0.779375776753036
"374",109,0.462366661988199,1.27783944779562,1,1.30714883825001,0.109331926860902
"759",109,0.914546723943204,1.27783944779562,1,1.34960168995375,0.498517363557483
"838",109,1.14796210732311,1.27783944779562,1,1.78725805311839,0.445973764772602
"1109",110,0,0.632623303084308,1,-0.170542369450373,1.41558401091746
"375",110,0.488627949729562,0.632623303084308,1,-0.501232970973516,1.11338840401375
"1110",111,0,1.06513929984067,0,1.01799343778715,0.107974398206879
"484",111,0.680941653903574,1.06513929984067,0,0.992117175425253,0.0455541129947207
"589",111,0.234745409339666,1.06513929984067,0,1.03930427936597,0.0569940285454689
"672",111,0.639567099977285,1.06513929984067,0,0.939814987993285,-0.517352175486605
"839",111,0.856473817955703,1.06513929984067,0,1.35883391380977,0.255225418588529
"1111",112,0,3.56850503301958,1,0.539938126467446,-0.00405021386661475
"273",112,0.117027500178665,3.56850503301958,1,0.517788296465954,0.326649478303298
"376",112,1.26829752232879,3.56850503301958,1,0.242502519745453,0.396982612086893
"485",112,1.28779856301844,3.56850503301958,1,-0.17423384238037,0.101759071610099
"590",112,1.71406693570316,3.56850503301958,1,-0.0436543953781097,-0.0604437176675877
"673",112,0.264097064733505,3.56850503301958,1,0.28130837597586,0.0500085517975783
"760",112,0.471816372126341,3.56850503301958,1,0.59919166061837,0.680703259919145
"1112",113,0,0.811284579762747,1,-0.117148986386633,0.999521927716093
"1113",114,0,0.831695354244974,1,1.19917748230204,1.18790881246384
"486",114,0.100882601924241,0.831695354244974,1,0.7675971924788,1.180705954254
"1114",115,0,1.08186826179735,0,0.398877483955773,0.398253446964332
"487",115,0.43035258166492,1.08186826179735,0,0.877909681814181,0.97143641167077
"591",115,0.717540921177715,1.08186826179735,0,0.351770334174574,0.586669856050956
"674",115,0.711461686063558,1.08186826179735,0,0.345162443219785,1.23098031776715
"1115",116,0,2.54024698067096,1,1.01658130666653,0.296469110395319
"274",116,1.70383390784264,2.54024698067096,1,0.727959072377674,-0.0915961856535212
"377",116,0.393207820598036,2.54024698067096,1,1.56548326851429,0.111362892789722
"488",116,1.29075876111165,2.54024698067096,1,1.10830358647077,0.195158160180196
"592",116,1.66515852231532,2.54024698067096,1,0.530942435533347,-0.378908215359399
"675",116,0.494459212757647,2.54024698067096,1,1.13847492267966,-0.326404078519279
"761",116,0.098278374876827,2.54024698067096,1,1.67631583282624,-0.218771708110283
"1116",117,0,0.482571876281267,1,1.01775034082103,2.95440581457532
"840",117,0.0607837834395468,0.482571876281267,1,0.785538736685065,2.32591020551023
"1117",118,0,6.63631746047176,0,-1.42164859381847,-1.22995901502505
"275",118,1.46235423209146,6.63631746047176,0,-1.09011927894956,-2.55226410074205
"378",118,0.571312539279461,6.63631746047176,0,-1.13317216128367,-1.59324050955097
"489",118,0.717525584623218,6.63631746047176,0,-1.72912382929897,-1.69308644199092
"593",118,1.69497236656025,6.63631746047176,0,-1.08416722012215,-2.86606894414915
"676",118,0.842925604432821,6.63631746047176,0,-0.862293401118088,-2.07239209516457
"762",118,0.705679156817496,6.63631746047176,0,-1.02898904156671,-2.32078246118689
"841",118,1.10149508994073,6.63631746047176,0,-0.716780597640776,-2.27956628687551
"1118",119,0,0.606799306414044,1,1.99701194237239,0.765023032700701
"276",119,0.547184852417558,0.606799306414044,1,1.95277430055667,1.5502813798993
"594",119,0.132011969573796,0.606799306414044,1,1.88358151090214,1.22931849040899
"677",119,0.172283561434597,0.606799306414044,1,1.43309361204493,1.0166711939955
"842",119,0.387038244400173,0.606799306414044,1,1.92696689608763,0.409530171491775
"1119",120,0,1.2138086436291,1,0.434918544357154,0.566913903998159
"277",120,0.135748092550784,1.2138086436291,1,0.697754283878964,0.537288964007148
"595",120,0.120947903953493,1.2138086436291,1,0.457619925761047,0.645396450035488
"678",120,0.11663417192176,1.2138086436291,1,-0.122470234463038,0.629007082184948
"763",120,1.19380973698571,1.2138086436291,1,0.512812671749989,1.00028500903374
"843",120,0.761814358644187,1.2138086436291,1,1.33195486130831,0.760890191464261
"1120",121,0,6.23305727145635,0,-0.926292360258391,-0.682802781095178
"278",121,1.10627041012049,6.23305727145635,0,-0.787894593883259,-1.02893018568223
"379",121,1.58353461837396,6.23305727145635,0,-1.35811447332856,-1.13886410207088
"490",121,0.440463526640087,6.23305727145635,0,-1.05743967774343,-0.523984580969619
"596",121,0.928608275018632,6.23305727145635,0,-1.25641447952448,-1.14932683505137
"679",121,0.153235569596291,6.23305727145635,0,-0.771857893677938,-1.03419821342493
"764",121,1.21669259294868,6.23305727145635,0,-0.962631867521748,-1.41182538548929
"844",121,0.0688054501079023,6.23305727145635,0,-0.946521768719906,-0.996491540919699
"910",121,0.707781832665205,6.23305727145635,0,-0.729738857608457,-0.688724862659329
"1121",122,0,1.00513348692083,1,0.885886104295646,1.79168113146793
"491",122,0.659921214450151,1.00513348692083,1,1.30934316938412,1.86338182236595
"597",122,0.696501079946756,1.00513348692083,1,1.21876391380791,2.23695347635371
"680",122,0.160076892469078,1.00513348692083,1,1.01794027774105,1.98351163035868
"1122",123,0,3.07423543815967,0,-0.605029420817899,-0.171339943327866
"279",123,0.976853554137051,3.07423543815967,0,-0.135112804401188,-0.632697043509278
"380",123,1.77548369951546,3.07423543815967,0,-0.0414896117495761,-1.23423865877389
"492",123,0.0577281904406846,3.07423543815967,0,0.110961958053214,-0.767289397180519
"598",123,1.71270084287971,3.07423543815967,0,-0.346175613691633,-0.971193372885174
"681",123,1.7256691227667,3.07423543815967,0,-0.41889359584894,-1.15429573891476
"765",123,1.32862212928012,3.07423543815967,0,-0.541964170474706,-1.27796587127627
"845",123,1.05144765786827,3.07423543815967,0,-0.624819891793247,-0.643725876345907
"1123",124,0,2.63979326088247,1,0.362605782669891,-1.57192945824875
"280",124,0.583050642162561,2.63979326088247,1,1.67367078851284,-1.21010865556587
"381",124,1.26526992628351,2.63979326088247,1,1.0416428953955,0.233120672823414
"493",124,1.03904526215047,2.63979326088247,1,1.47552747456321,0.200753696101185
"599",124,1.7806044141762,2.63979326088247,1,1.87656022745361,-0.0295907470299692
"682",124,1.12332546245307,2.63979326088247,1,1.72412318144117,-0.166851452906407
"766",124,0.293707609642297,2.63979326088247,1,0.973419492551776,-0.51133407723272
"1124",125,0,6.50812995671295,0,-0.401529517735117,-0.901272475083406
"281",125,0.702105290722102,6.50812995671295,0,-0.506645631928056,-1.12637574841598
"382",125,1.35723725985736,6.50812995671295,0,-1.17933010969825,-1.19081642805611
"494",125,1.50998525647447,6.50812995671295,0,-0.68215177641065,-0.554578466772939
"5100",125,1.28844663035125,6.50812995671295,0,-1.50057384525295,-1.12140777435838
"683",125,1.5428772661835,6.50812995671295,0,-0.983592899434782,-1.35685598454944
"767",125,1.77140561537817,6.50812995671295,0,-1.92393419856286,-1.023008998327
"846",125,1.76936160819605,6.50812995671295,0,-1.13161799830419,-1.17450921521842
"1125",126,0,1.81788826268166,0,-0.583137642129693,0.389078437877659
"282",126,1.11146891117096,1.81788826268166,0,-0.703949790891136,-0.652628817826485
"383",126,1.66521002771333,1.81788826268166,0,-0.62223381597758,-0.487039749691562
"495",126,0.795217966660857,1.81788826268166,0,-0.5590903299566,0.102559724604057
"5101",126,0.679958095308393,1.81788826268166,0,-0.490104660247992,-0.277527461327735
"684",126,1.69179967883974,1.81788826268166,0,-0.558007033236773,-0.159736625515643
"768",126,1.27421970060095,1.81788826268166,0,-0.524219081761187,-0.38704075606772
"1126",127,0,0.855656763380906,1,2.13118487615331,1.84125130985635
"283",127,0.134399903472513,0.855656763380906,1,2.00685832592079,1.61530772126161
"769",127,0.624627289362252,0.855656763380906,1,1.68460221304301,2.41723329961487
"847",127,0.624502112157643,0.855656763380906,1,1.75841184893702,1.70474132604839
"1127",128,0,3.52551255195912,1,0.884169566661737,-0.0292690789013968
"284",128,0.063522519543767,3.52551255195912,1,1.17291411318253,0.38990269266333
"384",128,0.609855580143631,3.52551255195912,1,0.802233690371266,0.75322087808538
"496",128,0.590811367146671,3.52551255195912,1,-0.206031217157648,0.980658344788585
"5102",128,1.39800301333889,3.52551255195912,1,-0.271693876837179,0.615742730752335
"685",128,0.689776334911585,3.52551255195912,1,0.16791330354996,1.17311808849498
"770",128,1.95519156148657,3.52551255195912,1,-0.910777700982593,0.458492332235389
"848",128,1.27620899304748,3.52551255195912,1,-0.887842835177968,0.187616156482543
"1128",129,0,1.28153761580447,1,-0.674904145591855,2.82419810920326
"497",129,0.607049516402185,1.28153761580447,1,-0.192535545006474,2.552513457976
"5103",129,0.855369602330029,1.28153761580447,1,-0.669861228708243,1.66801977699301
"1129",130,0,2.59428996592383,1,0.123484914032348,1.00863360367969
